target,precursor_ids,doi,year,type
Mo0.75S1,"58,487",10.1016/j.jpowsour.2020.228136,2020,train
NaCa4V5O17,"951,1024,560",10.1016/j.jssc.2018.09.016,2019,test
NaCa4V5O17,"951,983,560",10.1016/j.jssc.2018.09.016,2019,test
Na0.0588Ca0.2353V0.2941O1,"951,983,560",10.1016/j.jssc.2018.09.016,2019,test
Li0.6667Ti0.3333O1,"1005,759",10.1016/j.jallcom.2019.153467,2020,train
Fe0.5Ni0.25O1,"152,289",10.1016/j.jnucmat.2019.03.052,2019,train
Cr2FeO4,"289,437",10.1016/j.jnucmat.2019.03.052,2019,train
Sm2BBi2H3O14.5,"196,192,754",10.1016/j.jnoncrysol.2018.11.005,2019,test
Sm2BBi2H3O19.5,"196,192,754",10.1016/j.jnoncrysol.2018.11.005,2019,test
Na0.44Ti0.33Mn0.67O2,"567,951,759",10.1016/j.jpowsour.2020.227949,2020,test
NaMn0.4Fe0.2Ni0.4O2,"726,334,289,951",10.1016/j.jpowsour.2019.227363,2020,test
CsMoTeO6,"830,208,80",10.1016/j.jssc.2019.01.026,2019,test
La0.3333Fe0.3333O1,"289,824",10.1016/j.molcata.2011.03.002,2011,train
Ti1Al0.3333C0.6667,"161,44,972",10.1002/adfm.202000693,2020,train
Na1.5TiNbBi0.5O6,"192,526,951,759",10.1111/jace.16676,2019,test
Li0.5833La0.25Zr0.1667O1,"1005,3,824",10.1016/j.nanoen.2020.104625,2020,train
Li0.5208La0.25Zr0.1667Ga0.0208O1,"1005,3,593,824",10.1016/j.nanoen.2020.104625,2020,train
Ho2Ti1.85Fe0.15O7,"805,289,759",10.1016/j.jpcs.2019.06.010,2019,train
Ho1.9Ti2Fe0.2O7,"805,289,759",10.1016/j.jpcs.2019.06.010,2019,train
Ho0.2857Ti0.2857O1,"805,759",10.1016/j.jpcs.2019.06.010,2019,train
Dy0.2857Ti0.2857O1,"32,759",10.1016/j.jpcs.2019.06.010,2019,train
Mg0.213Ti0.36Nb0.427PbO3,"835,454,526,759",10.1007/s10854-018-0088-8,2018,train
Mg0.111Nb0.2223Pb0.3333O1,"835,454,526",10.1007/s10854-018-0088-8,2018,train
Li1.3Ti1.7Al0.3P3O12,"671,1005,253,759",10.1002/aenm.201701437,2017,train
Yb2.982Ce14.91Ga2982Al1988O11928,"412,593,671,617",10.1016/j.jlumin.2020.117190,2020,test
CaB2SiO6,"196,746,983",10.1007/s10854-018-00646-6,2019,test
Na0.25Co0.5O1,"951,291",10.1016/j.colsurfa.2019.124321,2020,train
NaTaO3,"951,114",10.1016/j.molcata.2012.04.006,2012,train
NaTa0.9Cu0.1O3,"818,951,114",10.1016/j.molcata.2012.04.006,2012,train
Na0.3333Ta0.3333O1,"951,114",10.1016/j.molcata.2012.04.006,2012,train
Na0.3333Ta0.3Cu0.0333O1,"818,951,114",10.1016/j.molcata.2012.04.006,2012,train
Sr0.1Mg0.383La0.692Ga0.737O3,"300,835,593,824",10.1016/j.nanoen.2018.11.074,2019,test
Sr0.2857Mg0.1429Si0.2857O1,"300,746,835",10.1007/s10854-018-0168-9,2018,train
NaMgEr0.005La0.995WO6,"243,835,951,735,824",10.1007/s10854-018-0113-y,2018,train
NaMgEr0.01La0.99WO6,"243,835,951,735,824",10.1007/s10854-018-0113-y,2018,train
NaMgEr0.02La0.98WO6,"243,835,951,735,824",10.1007/s10854-018-0113-y,2018,train
NaMgEr0.03La0.97WO6,"243,835,951,735,824",10.1007/s10854-018-0113-y,2018,train
NaMgEr0.05La0.95WO6,"243,835,951,735,824",10.1007/s10854-018-0113-y,2018,train
NaMgEr0.1La0.9WO6,"243,835,951,735,824",10.1007/s10854-018-0113-y,2018,train
SrY0.078Zr0.922O3,"300,3,865",10.1016/j.ssi.2019.01.009,2019,train
SrCe0.922Y0.078O3,"300,412,865",10.1016/j.ssi.2019.01.009,2019,train
Sr0.3333Y0.026Zr0.3073O1,"300,3,865",10.1016/j.ssi.2019.01.009,2019,train
Sr0.3333Ce0.3073Y0.026O1,"300,412,865",10.1016/j.ssi.2019.01.009,2019,train
Zr0.2333Ti0.1Pb0.3333O1,"454,3,759",10.1016/j.jallcom.2018.12.141,2019,train
Na0.3333Nb0.3333O1,"526,951",10.1016/j.actamat.2019.08.038,2019,train
Na0.3333Nb0.3333O1,"526,951",10.1016/j.actamat.2019.08.038,2019,train
Zn0.1667P0.3333O1,"197,220",10.1016/j.jnoncrysol.2018.10.020,2018,train
Zn0.1667P0.3333O1,"197,220",10.1016/j.jnoncrysol.2018.10.020,2018,train
Li6.4La3Zr1.4Ta0.6O12,"1010,3,114,824",10.1016/j.electacta.2020.136251,2020,train
Ce0.005Y0.245Al0.4167O1,"412,671,865",10.1111/jace.16109,2018,train
Ce0.005Y0.245Al0.25Ga0.1667O1,"412,593,671,865",10.1111/jace.16109,2018,train
Nb0.25Bi0.25O1,"192,526",10.1016/j.jeurceramsoc.2019.11.070,2020,train
Li0.5333La0.25Zr0.1167Ta0.05O1,"1005,3,114,824",10.1111/ijac.12735,2017,train
Na0.2857Ti0.4286O1,"951,759",10.1016/j.apcatb.2018.10.021,2019,train
Na0.2857Ti0.4286O1,"951,759",10.1016/j.apcatb.2018.10.021,2019,train
Li0.5Co0.5O1,"1005,291",10.1016/j.electacta.2019.135012,2019,train
Li0.5La0.25Zr0.0833Ta0.0833O1,"1005,3,114,824",10.1002/andp.201700140,2017,train
Cu1Te0.5,"228,505",10.1002/adma.201903480,2019,train
Mg1.92Nb2.72Bi3.36O13.76,"192,835,526",10.1016/j.matchemphys.2019.122558,2020,test
Ca0.8Mg1.12Nb2.72Bi3.36O13.76,"192,835,526,1024",10.1016/j.matchemphys.2019.122558,2020,test
Ga0.003Ge0.198Si0.789P0.01,"724,514,330,499",10.1016/j.jnucmat.2019.151856,2020,train
B0.007Ge0.2Si0.792,"514,93,330",10.1016/j.jnucmat.2019.151856,2020,train
Si1Ge1,"514,330",10.1016/j.jnucmat.2019.151856,2020,train
Si1Ge1,"514,330",10.1016/j.jnucmat.2019.151856,2020,train
In0.6667S1,"222,425",10.1016/j.jallcom.2018.12.138,2019,train
Ag0.5Sb0.5Te1,"146,606,904,505",10.1002/aenm.201702333,2018,train
AgSbTe1.95Se0.05,"146,606,904,505",10.1002/aenm.201702333,2018,train
AgSbTe1.9Se0.1,"146,606,904,505",10.1002/aenm.201702333,2018,train
AgSbTe1.85Se0.15,"146,606,904,505",10.1002/aenm.201702333,2018,train
Pr6HfO13,"663,516",10.1016/j.jeurceramsoc.2019.06.004,2019,test
Na0.3333Al0.3333Si0.1667O1,"671,746,951",10.1016/j.jnoncrysol.2019.119502,2019,train
SnTe,"966,505",10.1016/j.nanoen.2019.104261,2020,train
Sn0.96Ge0.02Sb0.02Te,"146,966,330,505",10.1016/j.nanoen.2019.104261,2020,train
Sn0.92Ge0.04Sb0.04Te,"146,966,330,505",10.1016/j.nanoen.2019.104261,2020,train
Sn0.88Ge0.06Sb0.06Te,"146,966,330,505",10.1016/j.nanoen.2019.104261,2020,train
Sn0.85Ge0.075Sb0.075Te,"146,966,330,505",10.1016/j.nanoen.2019.104261,2020,train
Ca0.3333Ti0.3333O1,"983,759",10.1007/s10971-016-4261-3,2017,train
Sr2FeCoO5,"300,973,291",10.1016/j.jallcom.2020.154470,2020,train
Sr2Nb0.2FeCo0.8O5,"300,526,973,291",10.1016/j.jallcom.2020.154470,2020,train
SrFe0.6Co0.4O3,"300,973,291",10.1016/j.jallcom.2020.154470,2020,train
CaTiFe2O6,"289,983,759",10.1016/j.jallcom.2019.02.325,2019,test
Sr0.4Pr0.4MnBi0.2O3,"192,300,663,559",10.1007/s10854-018-0126-6,2018,test
Sr0.4Pr0.37MnBi0.23O3,"192,300,663,559",10.1007/s10854-018-0126-6,2018,test
Sr0.4Pr0.35MnBi0.25O3,"192,300,663,559",10.1007/s10854-018-0126-6,2018,test
Ca0.5Sn0.25O1,"983,248",10.1016/j.optmat.2018.08.036,2018,train
Ca1.99SnO4,"983,248",10.1016/j.optmat.2018.08.036,2018,train
Ca1.97SnO4,"983,248",10.1016/j.optmat.2018.08.036,2018,train
Ca1.95SnO4,"983,248",10.1016/j.optmat.2018.08.036,2018,train
Ca1.93SnO4,"983,248",10.1016/j.optmat.2018.08.036,2018,train
Ca0.5Sn0.25O1,"983,248",10.1016/j.optmat.2018.08.036,2018,train
Ba0.2833Ca0.05Zr0.0333Ti0.3O1,"3,40,983,759",10.1111/jace.15882,2018,train
NaMn0.5Co0.5O2,"567,951,943",10.1002/cphc.201500599,2015,val
Ba0.3333Zr0.3333O1,"40,3",10.1016/j.apcatb.2020.119192,2020,train
Sr0.3333Zr0.3333O1,"300,3",10.1016/j.apcatb.2020.119192,2020,train
Ca0.3333Zr0.3333O1,"983,3",10.1016/j.apcatb.2020.119192,2020,train
LiMn2O4,"356,559",10.1016/j.ssi.2019.02.015,2019,train
Na0.25V0.1667P0.25O1,"372,67",10.1002/aenm.201903826,2020,train
Ca11.95Al14Bi0.05O33,"671,192,983",10.1111/jace.16174,2018,train
Ca0.3636Al0.4242O1,"671,983",10.1111/jace.16174,2018,train
Ti1Al0.3333C0.6667,"161,44,972",10.1016/j.matchar.2018.10.005,2018,train
Li0.5Mo0.25O1,"1005,208",10.1111/jace.16704,2020,train
Li0.049V0.902Mo0.098Bi0.951O4,"192,1005,560,208",10.1111/jace.16704,2020,train
Na0.3333Sb0.3333O1,"951,812",10.1016/j.molcata.2010.01.007,2010,train
Bi0.36Sb1.64Te3,"146,505,1019",10.1016/s1002-0071(12)60066-5,2011,train
Bi0.38Sb1.62Te3,"146,505,1019",10.1016/s1002-0071(12)60066-5,2011,train
Bi0.1333Sb0.5333Te1,"146,505,1019",10.1016/s1002-0071(12)60066-5,2011,train
Bi0.44Sb1.56Te3,"146,505,1019",10.1016/s1002-0071(12)60066-5,2011,train
Bi0.48Sb1.52Te3,"146,505,1019",10.1016/s1002-0071(12)60066-5,2011,train
Bi0.52Sb1.48Te3,"146,505,1019",10.1016/s1002-0071(12)60066-5,2011,train
Sr2MoCoO6,"300,881,208",10.1016/j.compscitech.2019.107931,2020,train
Ba0.3333Ti0.3333O1,"40,759",10.1016/j.compscitech.2019.107931,2020,train
Li0.25Ti0.25Cr0.25O1,"1005,437,759",10.1002/chem.201702075,2017,train
Li0.25Ti0.25Cr0.25O1,"1005,437,759",10.1002/chem.201702075,2017,train
CrFeCoNiCu1.71,"941,726,1020,228,987",10.1016/j.msea.2020.139241,2020,train
Cr1Fe1Co1Cu1Ni1,"941,726,1020,228,987",10.1016/j.msea.2020.139241,2020,train
WBi1.75O5.625,"192,243",10.1007/s11581-016-1762-6,2016,train
Bi0.3333W0.1667O1,"192,243",10.1007/s11581-016-1762-6,2016,train
WBi2.25O6.375,"192,243",10.1007/s11581-016-1762-6,2016,train
WBi2.5O6.75,"192,243",10.1007/s11581-016-1762-6,2016,train
WBi3O7.5,"192,243",10.1007/s11581-016-1762-6,2016,train
Nd0.05Fe0.3333Bi0.3922O1,"192,184,289",10.1016/j.jallcom.2019.03.240,2019,test
Nd0.0364Fe0.2429Bi1O0.7286,"192,184,289",10.1016/j.jallcom.2019.03.240,2019,test
Co0.3333Sb1,"146,1020",10.1016/j.matlet.2019.05.140,2019,train
Nd0.0233Fe0.3333Bi0.31O1,"192,289,184",10.1016/j.actamat.2019.06.046,2019,train
Li0.8W0.2O1,"1005,243",10.1016/j.jallcom.2020.155320,2020,test
MoZnTeO6,"220,438,208",10.1016/j.jnoncrysol.2019.119648,2019,test
YCrO3,"865,437",10.1016/j.jpcs.2018.08.001,2018,train
YTi0.01Cr0.99O3,"759,865,437",10.1016/j.jpcs.2018.08.001,2018,train
YTi0.03Cr0.97O3,"759,865,437",10.1016/j.jpcs.2018.08.001,2018,train
YTi0.05Cr0.95O3,"759,865,437",10.1016/j.jpcs.2018.08.001,2018,train
YTi0.1Cr0.9O3,"759,865,437",10.1016/j.jpcs.2018.08.001,2018,train
Bi0.1667Sb0.5Te1,"146,505,1019",10.1002/pssa.201228147,2012,train
Ba0.3333Ti0.3333O1,"40,759",10.1007/s10854-018-0487-x,2019,train
Ca0.0833Ti0.3333Cu0.25O1,"818,983,759",10.1111/jace.16381,2019,train
Sn1Se1,"966,904",10.1016/j.jallcom.2020.155480,2020,train
SnTe0.1Se0.9,"966,904,505",10.1016/j.jallcom.2020.155480,2020,train
SnTe0.15Se0.85,"966,904,505",10.1016/j.jallcom.2020.155480,2020,train
SnTe0.2Se0.8,"966,904,505",10.1016/j.jallcom.2020.155480,2020,train
SnTe0.25Se0.75,"966,904,505",10.1016/j.jallcom.2020.155480,2020,train
Zn0.2Co0.6O1,"220,291",10.1016/j.mssp.2020.105175,2020,test
Sr3Fe21.6Co2O37.4,"289,300,881",10.1016/j.jallcom.2018.11.256,2019,test
Li0.5833La0.25Zr0.1667O1,"1010,3,824",10.1007/s10853-018-03251-4,2019,train
Sr2CaGa6O12,"593,300,983",10.1002/anie.201901373,2019,test
CaGa4PbO8,"593,983,454",10.1002/anie.201901373,2019,test
Ca2Ga8PbO15,"593,983,454",10.1002/anie.201901373,2019,test
Ca0.3846P0.2308H0.0769O1,"197,1024",10.1002/jbm.b.30172,2005,train
Cu2Te0.9Se0.1,"904,228,505",10.1016/j.jallcom.2020.155188,2020,train
Cu1Te0.35Se0.15,"904,228,505",10.1016/j.jallcom.2020.155188,2020,train
Cu1Te0.25Se0.25,"904,228,505",10.1016/j.jallcom.2020.155188,2020,train
Cu1Te0.15Se0.35,"904,228,505",10.1016/j.jallcom.2020.155188,2020,train
Y0.25Ta0.25O1,"114,865",10.1111/jace.16629,2019,train
CaLa2WNi1.75Cu0.25O9,"818,152,243,983,824",10.1016/j.jssc.2020.121388,2020,test
CaLa2WNi1.5Cu0.5O9,"818,152,243,983,824",10.1016/j.jssc.2020.121388,2020,test
CsNb2O5F,"584,526",10.1016/j.jssc.2018.08.020,2018,test
Zr1Al0.2857Co0.5,"538,161,1020",10.1016/j.jallcom.2020.154230,2020,train
Zr55Co31Al14,"538,161,1020",10.1016/j.jallcom.2020.154230,2020,train
Tb0.25Al0.4167O1,"671,84",10.1016/j.optmat.2019.05.036,2019,train
Al0.5Zn0.25O1,"671,220",10.1016/j.jallcom.2019.05.141,2019,train
Li40Mg20Zn20B40Si20O160,"196,1005,835,220,746",10.1016/j.jallcom.2019.05.141,2019,train
Yb0.0125Y0.2375Al0.4167O1,"671,617,865",10.1111/ijac.13421,2020,train
Y0.25Al0.4167O1,"671,865",10.1111/ijac.13421,2020,train
Li0.3333Ti0.4167O1,"1005,759",10.1002/ente.201700069,2017,train
Li0.3333Ti0.4167O1,"1005,759",10.1002/ente.201700069,2017,train
Ba0.3333Ce0.3333O1,"40,412",10.1016/j.ssi.2019.115007,2019,train
BaCe0.9Al0.1O3,"671,40,412",10.1016/j.ssi.2019.115007,2019,train
BaCe0.85Al0.15O3,"671,40,412",10.1016/j.ssi.2019.115007,2019,train
BaCe0.8Al0.2O3,"671,40,412",10.1016/j.ssi.2019.115007,2019,train
Li0.5Ni0.5O1,"1010,152",10.1002/aenm.202001026,2020,train
Ti0.2Co4Sb11.5Te0.5,"146,972,505,1020",10.1016/j.matlet.2018.08.157,2018,test
Ti0.3Co4Sb11.5Te0.5,"146,972,505,1020",10.1016/j.matlet.2018.08.157,2018,test
Ti0.5Co4Sb11.5Te0.5,"146,972,505,1020",10.1016/j.matlet.2018.08.157,2018,test
Ba0.2Ti0.4O1,"40,759",10.1111/jace.16123,2018,train
Li0.5833La0.25Zr0.1667O1,"1010,88,3",10.1016/j.joule.2018.02.007,2018,train
Li0.5Co0.5O1,"1005,291",10.1016/j.joule.2018.02.007,2018,train
Nb0.3333Ag0.3333O1,"791,526",10.1016/j.jallcom.2018.12.206,2019,train
Ba0.75Ca0.25SmFeCoO5,"881,40,983,754,289",10.1016/j.jallcom.2018.08.143,2019,test
La0.1667Ti0.1667Sb0.1667O1,"812,824,759",10.1016/j.cej.2019.123272,2020,test
Ba0.0833Sr0.0833Ti0.1667Fe0.1667Bi0.1667O1,"300,192,40,289,759",10.1016/j.matchemphys.2020.123033,2020,train
Na0.125Sr0.0833Ti0.3333Bi0.125O1,"192,300,951,759",10.1038/s41467-018-06959-8,2018,train
Sr0.25Ti1.25Bi0.5O3.75,"192,300,759",10.1038/s41467-018-06959-8,2018,train
Ca2YTaO6,"983,114,865",10.1016/j.optmat.2019.109300,2019,test
Ca0.0833Ti0.3333Cu0.25O1,"818,983,759",10.1016/j.jeurceramsoc.2020.01.052,2020,train
Cu1P0.1429Se0.8571,"228,904,499",10.1002/zaac.201800108,2018,train
Na0.45Ti0.275Ni0.225O1,"152,951,759",10.1016/j.ssi.2019.01.033,2019,train
Mg0.1111Al0.2222Si0.2778O1,"671,835,746",10.1111/ijac.12010,2014,train
Na0.1667Ti0.3333Bi0.1667O1,"192,951,759",10.1111/jace.16292,2019,train
Sr0.5Fe0.9Sn0.1Bi0.5O3,"192,300,289,248",10.1016/j.jallcom.2020.155406,2020,train
Sr0.1667Fe0.3333Bi0.1667O1,"192,300,289",10.1016/j.jallcom.2020.155406,2020,train
NaCa4V5O17,"303,951,983",10.1016/j.jeurceramsoc.2019.09.029,2020,test
CuPb0.08Bi0.92SeO,"904,1019,228,785",10.1016/j.jallcom.2019.152899,2020,train
Ba0.065Sr0.1017Nb0.3333O1,"300,526,40",10.1016/j.jallcom.2019.151818,2019,train
Ba0.3333Ti0.3333O1,"40,759",10.1016/j.jeurceramsoc.2019.11.088,2020,train
Ba0.3333Ti0.3167Sn0.0167O1,"40,248,759",10.1016/j.jeurceramsoc.2019.11.088,2020,train
Ga5Ge20Sb15S60,"146,1011,330,222",10.1111/jace.16921,2020,test
LaMn0.3Al0.7O3,"671,559,824",10.1016/j.materresbull.2018.09.042,2019,train
La0.3333Al0.3333O1,"671,824",10.1016/j.materresbull.2018.09.042,2019,train
Ce0.3La0.7AlO3,"671,412,824",10.1016/j.materresbull.2018.09.042,2019,train
Ce0.3La0.7Mn0.1Al0.9O3,"671,412,559,824",10.1016/j.materresbull.2018.09.042,2019,train
Ce0.3La0.7Mn0.2Al0.8O3,"671,412,559,824",10.1016/j.materresbull.2018.09.042,2019,train
Ce0.3La0.7Mn0.3Al0.7O3,"671,412,559,824",10.1016/j.materresbull.2018.09.042,2019,train
Ce0.3La0.7Mn0.4Al0.6O3,"671,412,559,824",10.1016/j.materresbull.2018.09.042,2019,train
Fe0.3333Bi0.3333O1,"192,289",10.1007/s00339-018-2154-8,2018,train
Y0.0167Fe0.3333Bi0.3167O1,"192,289,865",10.1007/s00339-018-2154-8,2018,train
Y0.0333Fe0.3333Bi0.3O1,"192,289,865",10.1007/s00339-018-2154-8,2018,train
Y0.05Fe0.3333Bi0.2833O1,"192,289,865",10.1007/s00339-018-2154-8,2018,train
Y0.0667Fe0.3333Bi0.2667O1,"192,289,865",10.1007/s00339-018-2154-8,2018,train
Y0.25FeBi0.75O3,"192,289,865",10.1007/s00339-018-2154-8,2018,train
Cs0.1667Ta0.1667W0.1667O1,"715,243,114",10.1007/s11051-018-4390-4,2018,train
Cs0.1667Ta0.1667W0.1667O1,"715,243,114",10.1007/s11051-018-4390-4,2018,train
Na0.2397Al0.0413B0.5455O1,"951,671,196",10.1016/j.matchemphys.2018.10.064,2019,test
EuNb2S5,"292,572,222",10.1016/s0921-4534(98)00065-3,1998,train
Ti0.25Sn0.25O1,"759,248",10.1111/j.1551-2916.2011.04797.x,2011,train
Ag23Te12Br,"708,505,554,606",10.1002/zaac.200900294,2010,train
Ag23Te12Cl,"708,271,505,606",10.1002/zaac.200900294,2010,train
Ag23Te12Cl,"271,505,554,606",10.1002/zaac.200900294,2010,train
Nb0.3333Zn0.1667O1,"220,526",10.1016/j.solidstatesciences.2018.08.011,2018,train
Mg0.5Ti0.25O1,"835,759",10.1111/jace.12718,2014,train
Mg0.5Si0.25O1,"835,746",10.1111/jace.12718,2014,train
Y0.25Al0.4167O1,"671,865",10.1007/s10854-018-0327-z,2019,train
Yb0.0075Y0.2425Al0.4167O1,"671,617,865",10.1007/s10854-018-0327-z,2019,train
Y0.25Al0.4167O1,"671,865",10.1007/s10854-018-0327-z,2019,train
Ti0.2Fe0.0667Bi0.3333O1,"192,289,759",10.1111/jace.16978,2020,train
ZrTiNb,"538,972,292",10.1016/j.jmbbm.2018.08.031,2018,test
Mn3Fe2Si3O12,"289,746,559",10.1016/j.jmmm.2018.09.025,2019,test
Mn3Fe2Si3O12,"289,746,567",10.1016/j.jmmm.2018.09.025,2019,test
Li0.5Mg0.3333Sb0.1667O1,"1005,835,273",10.1016/j.jallcom.2019.04.019,2019,train
Co4Sb11.7Te0.2Se0.1,"1020,904,146,505",10.1016/j.jallcom.2019.07.231,2019,train
Co4Sb11.6Te0.3Se0.1,"1020,904,146,505",10.1016/j.jallcom.2019.07.231,2019,train
Co0.3478Sb1Te0.0348Se0.0087,"1020,904,146,505",10.1016/j.jallcom.2019.07.231,2019,train
Co0.3509Sb1Te0.0439Se0.0088,"1020,904,146,505",10.1016/j.jallcom.2019.07.231,2019,train
Co0.354Sb1Te0.0531Se0.0088,"1020,904,146,505",10.1016/j.jallcom.2019.07.231,2019,train
BaMnF4,"403,1004",10.1016/j.jmmm.2019.165782,2020,test
Ba0.25Mn0.25F1,"403,1004",10.1016/j.jmmm.2019.165782,2020,test
Zr0.5Si0.5C1,"112,1022",10.1016/j.matchar.2019.109850,2019,train
La0.04Zr0.52Ti0.48Pb0.96O3,"3,454,824,759",10.1111/jace.17172,2020,train
CaMn6N6H,"368,506",10.1002/cssc.201501498,2016,val
Ti0.1429P0.2857O1,"197,759",10.1007/s11581-017-2024-y,2017,train
TiP2O7,"197,759",10.1007/s11581-017-2024-y,2017,train
Ti0.8Mn0.2P2O7,"197,801,759",10.1007/s11581-017-2024-y,2017,train
Ti2FeNiSb2,"941,726,146,972",10.1016/j.joule.2019.04.003,2019,test
Ti0.3333Pb0.3333O1,"454,759",10.1038/s41598-018-38411-8,2019,train
BaTi0.95Sn0.05O3,"248,40,759",10.1016/j.materresbull.2019.110694,2020,train
Ba0.985La0.015Ti0.95Sn0.05O3,"248,40,824,759",10.1016/j.materresbull.2019.110694,2020,train
Ba0.975La0.025Ti0.95Sn0.05O3,"248,40,824,759",10.1016/j.materresbull.2019.110694,2020,train
Ba0.965La0.035Ti0.95Sn0.05O3,"248,40,824,759",10.1016/j.materresbull.2019.110694,2020,train
Sr2MgAl22O36,"300,891,671",10.1002/adom.201801419,2019,test
Sr2MgAl22O36,"300,891,671",10.1002/adom.201801419,2019,test
Pb1S1,"222,785",10.1016/j.jssc.2019.120995,2019,train
Pb1S1,"222,785",10.1016/j.jssc.2019.120995,2019,train
Pb1S1,"222,785",10.1016/j.jssc.2019.120995,2019,train
Sr2TiO4,"300,759",10.1111/jace.16510,2019,train
Sr2Ti0.9Nb0.05Al0.05O4,"300,671,526,759",10.1111/jace.16510,2019,train
Sr2Ti0.75Nb0.125Al0.125O4,"300,671,526,759",10.1111/jace.16510,2019,train
Sr2Ti0.7Nb0.15Al0.15O4,"300,671,526,759",10.1111/jace.16510,2019,train
Sr2Ti0.5Nb0.25Al0.25O4,"300,671,526,759",10.1111/jace.16510,2019,train
Cu30Si70,"228,514",10.1016/j.cej.2019.122619,2020,test
Cu10Si90,"228,514",10.1016/j.cej.2019.122619,2020,test
Cu40Si60,"228,514",10.1016/j.cej.2019.122619,2020,test
Bi1Cl1O1,"192,971",10.1016/j.cplett.2019.04.047,2019,train
Dy0.005Bi0.995OCl,"192,971,32",10.1016/j.cplett.2019.04.047,2019,train
Dy0.01Bi0.99OCl,"192,971,32",10.1016/j.cplett.2019.04.047,2019,train
Dy0.03Bi0.97OCl,"192,971,32",10.1016/j.cplett.2019.04.047,2019,train
Dy0.05Bi0.95OCl,"192,971,32",10.1016/j.cplett.2019.04.047,2019,train
Bi0.2Sb0.4667Te1,"146,505,1019",10.1038/am.2013.86,2014,train
Bi0.1667Sb0.5Te1,"146,505,1019",10.1038/am.2013.86,2014,train
Bi0.1333Sb0.5333Te1,"146,505,1019",10.1038/am.2013.86,2014,train
Bi0.1Sb0.5667Te1,"146,505,1019",10.1038/am.2013.86,2014,train
Bi0.0667Sb0.6Te1,"146,505,1019",10.1038/am.2013.86,2014,train
Ba0.0526Sc0.0789Fe0.5526O1,"289,699,40",10.1016/j.jallcom.2019.152467,2020,train
Ba0.0526Fe0.6316O1,"289,40",10.1016/j.jallcom.2019.152467,2020,train
Ba0.0526Sc0.0789Fe0.5526O1,"289,699,40",10.1016/j.jallcom.2019.152467,2020,train
BaSc2.5Fe9.5O19,"289,699,40",10.1016/j.jallcom.2019.152467,2020,train
Ba0.0526Sc0.1316Fe0.5O1,"289,699,40",10.1016/j.jallcom.2019.152467,2020,train
Sr0.81Ce0.09Fe0.7Co0.3O3,"300,991,251,289",10.1016/j.cattod.2018.08.017,2019,train
Sr0.855Ce0.095Fe0.7Co0.3O3,"300,991,251,289",10.1016/j.cattod.2018.08.017,2019,train
Sr0.9Ce0.1Fe0.7Co0.3O3,"300,991,251,289",10.1016/j.cattod.2018.08.017,2019,train
Sr0.945Ce0.105Fe0.7Co0.3O3,"300,991,251,289",10.1016/j.cattod.2018.08.017,2019,train
Sr0.99Ce0.11Fe0.7Co0.3O3,"300,991,251,289",10.1016/j.cattod.2018.08.017,2019,train
Tb3Ga5O12,"593,84",10.1111/ijac.12660,2017,train
Tb0.25Ga0.4167O1,"593,84",10.1111/ijac.12660,2017,train
Tb3Ga2.5Al2.5O12,"593,671,84",10.1111/ijac.12660,2017,train
Tb3Al5O12,"671,84",10.1111/ijac.12660,2017,train
BaSm2O4,"40,754",10.1111/jace.15810,2018,test
Ba3Sm4O9,"40,754",10.1111/jace.15810,2018,test
Ba0.3333Sm0.4444O1,"754,40",10.1111/jace.15810,2018,test
Ba0.2857Y0.1429Cu0.4286O1,"818,40,865",10.1016/j.jallcom.2019.151884,2019,train
RbMo0.75Te1.25O6,"385,208,80",10.1016/j.jssc.2019.01.026,2019,test
Bi0.3333W0.1667O1,"192,243",10.1016/j.jcis.2019.05.048,2019,train
Ba0.2Zn0.2B0.5333O1F0.4,"397,644,927",10.1016/j.jeurceramsoc.2018.10.017,2019,test
Na3V2P2O10F,"560,163,360",10.1002/aenm.201700514,2017,train
Ti3Bi4O12,"192,759",10.1016/j.jeurceramsoc.2018.12.061,2019,train
Ti2.99Nb0.005W0.005Bi4O12,"526,243,192,759",10.1016/j.jeurceramsoc.2018.12.061,2019,train
Ti2.98Nb0.01W0.01Bi4O12,"526,243,192,759",10.1016/j.jeurceramsoc.2018.12.061,2019,train
Ti2.96Nb0.02W0.02Bi4O12,"526,243,192,759",10.1016/j.jeurceramsoc.2018.12.061,2019,train
Ti2.94Nb0.03W0.03Bi4O12,"526,243,192,759",10.1016/j.jeurceramsoc.2018.12.061,2019,train
Li0.5Al0.5O1,"671,1005",10.1016/j.matlet.2020.127506,2020,train
Ca0.2Nb0.1Fe0.9Bi0.8O3,"192,526,289,983",10.1016/j.matlet.2018.10.006,2019,train
Sm0.2Ce0.9O2,"412,754",10.1016/j.jallcom.2018.11.069,2019,train
Nd0.1Ce0.9O2,"991,164",10.1016/j.jallcom.2018.11.069,2019,train
Ba0.5Sr0.5NdFe0.5Co1.5O5,"960,799,251,970,164",10.1016/j.jallcom.2018.11.069,2019,train
CrSiTe3,"987,514,505",10.1016/j.matlet.2019.03.017,2019,test
CrGeSiTe3,"987,514,330,505",10.1016/j.matlet.2019.03.017,2019,test
Cr0.3333Ge0.3333Te1,"987,330,505",10.1016/j.matlet.2019.03.017,2019,test
Cr0.3333Si0.3333Te1,"514,505,987",10.1016/j.jallcom.2019.03.198,2019,test
